time_fraction_elapsed,up_price,up_price_change_0_5s,up_price_change_1s,up_price_change_5s,up_price_change_15s,up_price_change_30s,btc_return_0_5s,btc_return_1s,btc_return_5s,btc_return_15s,btc_return_30s,btc_return_60s,btc_volatility_5s,btc_volatility_15s,btc_volatility_30s,btc_volatility_60s,btc_distance_to_beat_pct,market_confidence_gap
0.0014,0.49,,,,,,,,,,,,0,0,0,0,,
0.00226666666666667,0.49,,,,,,,,,,,,0,0,0,0,0,-0.49
0.003,0.49,,,,,,,,,,,,0,0,0,0,0,-0.49
0.00376666666666667,0.47,-0.02,,,,,,,,,,,1.07646570508993e-06,1.07646570508993e-06,1.07646570508993e-06,1.07646570508993e-06,-2.15293141017987e-06,-0.47
0.00453333333333333,0.47,-0.02,,,,,-2.15293141017987e-06,,,,,,1.0149015997118e-06,1.0149015997118e-06,1.0149015997118e-06,1.0149015997118e-06,-2.15293141017987e-06,-0.47
0.00523333333333333,0.47,-0.02,-0.02,,,,-2.15293141017987e-06,,,,,,9.32246646910609e-07,9.32246646910609e-07,9.32246646910609e-07,9.32246646910609e-07,-2.15293141017987e-06,-0.47
0.00596666666666667,0.47,0,-0.02,,,,0,-2.15293141017987e-06,,,,,8.61172564071946e-07,8.61172564071946e-07,8.61172564071946e-07,8.61172564071946e-07,-2.15293141017987e-06,-0.47
0.0067,0.46,-0.00999999999999995,-0.03,,,,0,-2.15293141017987e-06,,,,,8.02350164009444e-07,8.02350164009444e-07,8.02350164009444e-07,8.02350164009444e-07,-2.15293141017987e-06,-0.46
0.00743333333333333,0.36,-0.11,-0.11,,,,-4.01751009899617e-06,-4.01751009899617e-06,,,,,1.48016931566769e-06,1.48016931566769e-06,1.48016931566769e-06,1.48016931566769e-06,-6.17043285975235e-06,-0.36
0.0082,0.36,-0.11,-0.11,,,,-4.01751009899617e-06,-4.01751009899617e-06,,,,,1.41492965815464e-06,1.41492965815464e-06,1.41492965815464e-06,1.41492965815464e-06,-6.17043285975235e-06,-0.36
0.00896666666666667,0.36,-0.1,-0.11,,,,-4.01751009899617e-06,-4.01751009899617e-06,,,,,1.35585224919817e-06,1.35585224919817e-06,1.35585224919817e-06,1.35585224919817e-06,-6.17043285975235e-06,-0.36
0.00966666666666667,0.36,0,-0.11,,,,0,-4.01751009899617e-06,,,,,1.30261530048817e-06,1.30261530048817e-06,1.30261530048817e-06,1.30261530048817e-06,-6.17043285975235e-06,-0.36
0.0103666666666667,0.36,0,-0.1,,,,-4.07863919606525e-07,-4.42537238000527e-06,,,,,1.24344991960006e-06,1.24344991960006e-06,1.24344991960006e-06,1.24344991960006e-06,-6.57829426266194e-06,-0.36
0.0111666666666667,0.36,0,0,,,,-4.07863919606525e-07,-4.07863919606525e-07,,,,,1.20193173809669e-06,1.20193173809669e-06,1.20193173809669e-06,1.20193173809669e-06,-6.57829426266194e-06,-0.36
0.0118666666666667,0.36,0,0,,,,-4.07863919606525e-07,-4.07863919606525e-07,,,,,1.16398113017642e-06,1.16398113017642e-06,1.16398113017642e-06,1.16398113017642e-06,-6.57829426266194e-06,-0.36
0.0126,0.36,0,0,,,,0,-4.07863919606525e-07,,,,,1.1291857597789e-06,1.1291857597789e-06,1.1291857597789e-06,1.1291857597789e-06,-6.57829426266194e-06,-0.36
0.0133333333333333,0.36,0,0,,,,0,-4.07863919606525e-07,,,,,1.09717558227484e-06,1.09717558227484e-06,1.09717558227484e-06,1.09717558227484e-06,-6.57829426266194e-06,-0.36
0.014,0.36,0,0,,,,-5.24140589839476e-05,-5.24140589839476e-05,,,,,1.26260376851132e-05,1.26260376851132e-05,1.26260376851132e-05,1.26260376851132e-05,-5.89920084515061e-05,-0.36
0.0147,0.36,0,0,,,,-5.24140589839476e-05,-5.24140589839476e-05,,,,,1.22797387494938e-05,1.22797387494938e-05,1.22797387494938e-05,1.22797387494938e-05,-5.89920084515061e-05,-0.36
0.0154,0.36,0,0,,,,-5.24140589839476e-05,-5.24140589839476e-05,,,,,1.19602039108193e-05,1.19602039108193e-05,1.19602039108193e-05,1.19602039108193e-05,-5.89920084515061e-05,-0.36
0.0161666666666667,0.36,0,0,,,,0,-5.24140589839476e-05,,,,,1.16641879380604e-05,1.16641879380604e-05,1.16641879380604e-05,1.16641879380604e-05,-5.89920084515061e-05,-0.36
0.017,0.36,0,0,,,,0,-5.24140589839476e-05,,,,,1.13889650105967e-05,1.13889650105967e-05,1.13889650105967e-05,1.13889650105967e-05,-5.89920084515061e-05,-0.36
0.0176666666666667,0.36,0,0,,,,-2.05165663010746e-05,-2.05165663010746e-05,,,,,1.17272028455914e-05,1.17272028455914e-05,1.17272028455914e-05,1.17272028455914e-05,-7.9507364439128e-05,-0.36
0.0183666666666667,0.36,0,0,-0.13,,,-2.05165663010746e-05,-2.05165663010746e-05,,,,,1.14846860224422e-05,1.14846860224422e-05,1.14846860224422e-05,1.14846860224422e-05,-7.9507364439128e-05,-0.36
0.0192,0.36,0,0,-0.13,,,-2.05165663010746e-05,-2.05165663010746e-05,-7.9507364439128e-05,,,,1.14846860224422e-05,1.12563985781365e-05,1.12563985781365e-05,1.12563985781365e-05,-7.9507364439128e-05,-0.36
0.0199333333333333,0.36,0,0,-0.13,,,0,-2.05165663010746e-05,-7.9507364439128e-05,,,,1.15058721302359e-05,1.10410257801799e-05,1.10410257801799e-05,1.10410257801799e-05,-7.9507364439128e-05,-0.36
0.0207,0.36,0,0,-0.11,,,0,-2.05165663010746e-05,-7.73545995680953e-05,,,,1.15058721302359e-05,1.08374132032666e-05,1.08374132032666e-05,1.08374132032666e-05,-7.9507364439128e-05,-0.36
0.0214666666666667,0.36,0,0,-0.11,,,1.26131175643516e-06,1.26131175643516e-06,-7.6093385379926e-05,,,,1.15263742086027e-05,1.06612305562587e-05,1.06612305562587e-05,1.06612305562587e-05,-7.82461529662663e-05,-0.36
0.0221666666666667,0.36,0,0,-0.11,,,1.26131175643516e-06,1.26131175643516e-06,-7.6093385379926e-05,,,,1.15263742086027e-05,1.04773645643066e-05,1.04773645643066e-05,1.04773645643066e-05,-7.82461529662663e-05,-0.36
0.0230333333333333,0.36,0,0,-0.11,,,1.26131175643516e-06,1.26131175643516e-06,-7.6093385379926e-05,,,,1.15263742086027e-05,1.03026146783389e-05,1.03026146783389e-05,1.03026146783389e-05,-7.82461529662663e-05,-0.36
0.0238,0.36,0,0,-0.1,,,0,1.26131175643516e-06,-7.6093385379926e-05,,,,1.1547881616879e-05,1.01362589105557e-05,1.01362589105557e-05,1.01362589105557e-05,-7.82461529662663e-05,-0.36
0.0245333333333333,0.36,0,0,0,,,1.39665421143932e-06,2.65796772949086e-06,-7.06796113016898e-05,,,,1.15695368996392e-05,9.99295993894774e-06,9.99295993894774e-06,9.99295993894774e-06,-7.68496080376461e-05,-0.36
0.0252333333333333,0.37,0.01,0.01,0.01,,,1.39665421143932e-06,1.39665421143932e-06,-7.06796113016898e-05,,,,1.15695368996392e-05,9.84087601658368e-06,9.84087601658368e-06,9.84087601658368e-06,-7.68496080376461e-05,-0.37
0.0259333333333333,0.37,0.01,0.01,0.01,,,1.39665421143932e-06,1.39665421143932e-06,-7.06796113016898e-05,,,,1.15695368996392e-05,9.69549148504795e-06,9.69549148504795e-06,9.69549148504795e-06,-7.68496080376461e-05,-0.37
0.0266,0.37,0.01,0.01,0.01,,,0,1.39665421143932e-06,-7.06796113016898e-05,,,,1.1574342442716e-05,9.55633160635662e-06,9.55633160635662e-06,9.55633160635662e-06,-7.68496080376461e-05,-0.37
0.0273,0.37,0,0.01,0.01,,,0,1.39665421143932e-06,-7.02717760434053e-05,,,,1.1574342442716e-05,9.422967111288e-06,9.422967111288e-06,9.422967111288e-06,-7.68496080376461e-05,-0.37
0.0280666666666667,0.37,0,0.01,0.01,,,0,0,-7.02717760434053e-05,,,,1.1574342442716e-05,9.29500879400982e-06,9.29500879400982e-06,9.29500879400982e-06,-7.68496080376461e-05,-0.37
