time_fraction_elapsed,up_price,up_price_change_0_5s,up_price_change_1s,up_price_change_5s,up_price_change_15s,up_price_change_30s,btc_return_0_5s,btc_return_1s,btc_return_5s,btc_return_15s,btc_return_30s,btc_return_60s,btc_volatility_5s,btc_volatility_15s,btc_volatility_30s,btc_volatility_60s,btc_distance_to_beat_pct,market_confidence_gap
0.00123333333333333,0.44,,,,,,,,,,,,0,0,0,0,,
0.002,0.44,,,,,,,,,,,,0,0,0,0,,
0.00273333333333333,0.44,,,,,,,,,,,,0,0,0,0,,
0.00343333333333333,0.44,0,,,,,,,,,,,0,0,0,0,0,-0.44
0.00413333333333333,0.44,0,,,,,,,,,,,0,0,0,0,0,-0.44
0.00483333333333333,0.44,0,0,,,,,,,,,,0,0,0,0,0,-0.44
0.00553333333333333,0.44,0,0,,,,0,,,,,,0,0,0,0,0,-0.44
0.00626666666666667,0.44,0,0,,,,0,,,,,,0,0,0,0,0,-0.44
0.00703333333333333,0.44,0,0,,,,0,0,,,,,0,0,0,0,0,-0.44
0.00773333333333333,0.44,0,0,,,,0,0,,,,,0,0,0,0,0,-0.44
0.00843333333333333,0.44,0,0,,,,0,0,,,,,0,0,0,0,0,-0.44
0.0092,0.44,0,0,,,,-1.66656584412486e-05,-1.66656584412486e-05,,,,,5.51164845883602e-06,5.51164845883602e-06,5.51164845883602e-06,5.51164845883602e-06,-1.66656584412486e-05,-0.44
0.00993333333333333,0.44,0,0,,,,-1.66656584412486e-05,-1.66656584412486e-05,,,,,5.23751115410921e-06,5.23751115410921e-06,5.23751115410921e-06,5.23751115410921e-06,-1.66656584412486e-05,-0.44
0.0106333333333333,0.44,0,0,,,,-1.66656584412486e-05,-1.66656584412486e-05,,,,,4.99969753237458e-06,4.99969753237458e-06,4.99969753237458e-06,4.99969753237458e-06,-1.66656584412486e-05,-0.44
0.0114,0.44,0,0,,,,2.86510925055903e-05,1.198495657502e-05,,,,,9.93419313138734e-06,9.93419313138734e-06,9.93419313138734e-06,9.93419313138734e-06,1.198495657502e-05,0.56
0.0121333333333333,0.44,0,0,,,,2.86510925055903e-05,1.198495657502e-05,,,,,9.51603203036429e-06,9.51603203036429e-06,9.51603203036429e-06,9.51603203036429e-06,1.198495657502e-05,0.56
0.0128333333333333,0.45,0.01,0.01,,,,2.86510925055903e-05,2.86510925055903e-05,,,,,9.14658080127369e-06,9.14658080127369e-06,9.14658080127369e-06,9.14658080127369e-06,1.198495657502e-05,0.55
0.0135666666666667,0.46,0.02,0.02,,,,3.28361091788435e-05,6.14881424748354e-05,,,,,1.20515008820537e-05,1.20515008820537e-05,1.20515008820537e-05,1.20515008820537e-05,4.48214592932062e-05,0.54
0.0142666666666667,0.46,0.02,0.02,,,,3.28361091788435e-05,6.14881424748354e-05,,,,,1.16702126700677e-05,1.16702126700677e-05,1.16702126700677e-05,1.16702126700677e-05,4.48214592932062e-05,0.54
0.0149333333333333,0.46,0.01,0.02,,,,3.28361091788435e-05,3.28361091788435e-05,,,,,1.13227610035064e-05,1.13227610035064e-05,1.13227610035064e-05,1.13227610035064e-05,4.48214592932062e-05,0.54
0.0156666666666667,0.46,0,0.02,,,,0,3.28361091788435e-05,,,,,1.10044498745731e-05,1.10044498745731e-05,1.10044498745731e-05,1.10044498745731e-05,4.48214592932062e-05,0.54
0.0164,0.46,0,0.01,,,,0,3.28361091788435e-05,,,,,1.07114421001454e-05,1.07114421001454e-05,1.07114421001454e-05,1.07114421001454e-05,4.48214592932062e-05,0.54
0.0171666666666667,0.46,0,0,,,,0,0,,,,,1.0440568740841e-05,1.0440568740841e-05,1.0440568740841e-05,1.0440568740841e-05,4.48214592932062e-05,0.54
0.0179,0.46,0,0,,,,1.32353575002829e-06,1.32353575002829e-06,,,,,1.01787098155078e-05,1.01787098155078e-05,1.01787098155078e-05,1.01787098155078e-05,4.61450543660382e-05,0.54
0.0187333333333333,0.46,0,0,0.02,,,1.32353575002829e-06,1.32353575002829e-06,,,,,9.94554840530247e-06,9.94554840530247e-06,9.94554840530247e-06,9.94554840530247e-06,4.61450543660382e-05,0.54
0.0194,0.46,0,0,0.02,,,1.32353575002829e-06,1.32353575002829e-06,,,,,9.72765882572606e-06,9.72765882572606e-06,9.72765882572606e-06,9.72765882572606e-06,4.61450543660382e-05,0.54
0.0202,0.46,0,0,0.02,,,0,1.32353575002829e-06,4.61450543660382e-05,,,,9.72765882572606e-06,9.52344898893441e-06,9.52344898893441e-06,9.52344898893441e-06,4.61450543660382e-05,0.54
0.0209,0.46,0,0,0.02,,,0,1.32353575002829e-06,4.61450543660382e-05,,,,9.72765882572606e-06,9.3315490990846e-06,9.3315490990846e-06,9.3315490990846e-06,4.61450543660382e-05,0.54
0.0216333333333333,0.46,0,0,0.02,,,0,0,4.61450543660382e-05,,,,9.72765882572606e-06,9.15077341719091e-06,9.15077341719091e-06,9.15077341719091e-06,4.61450543660382e-05,0.54
