time_fraction_elapsed,up_price,up_price_change_0_5s,up_price_change_1s,up_price_change_5s,up_price_change_15s,up_price_change_30s,btc_return_0_5s,btc_return_1s,btc_return_5s,btc_return_15s,btc_return_30s,btc_return_60s,btc_volatility_5s,btc_volatility_15s,btc_volatility_30s,btc_volatility_60s,btc_distance_to_beat_pct,market_confidence_gap
0.00126666666666667,0.49,,,,,,,,,,,,0,0,0,0,,
0.00203333333333333,0.49,,,,,,,,,,,,0,0,0,0,,
0.00266666666666667,0.49,,,,,,,,,,,,0,0,0,0,,
0.00346666666666667,0.49,0,,,,,,,,,,,0,0,0,0,,
0.0041,0.49,0,,,,,,,,,,,0,0,0,0,,
0.00493333333333333,0.49,0,0,,,,,,,,,,0,0,0,0,0,-0.49
0.00566666666666667,0.48,-0.01,-0.01,,,,,,,,,,0,0,0,0,0,-0.48
0.00646666666666667,0.48,-0.01,-0.01,,,,,,,,,,0,0,0,0,0,-0.48
0.00723333333333333,0.48,-0.01,-0.01,,,,0,,,,,,0,0,0,0,0,-0.48
0.00793333333333333,0.48,0,-0.01,,,,8.81636112927672e-06,,,,,,3.81759635344565e-06,3.81759635344565e-06,3.81759635344565e-06,3.81759635344565e-06,8.81636112927672e-06,0.52
0.0086,0.48,0,-0.01,,,,8.81636112927672e-06,8.81636112927672e-06,,,,,3.52654445171069e-06,3.52654445171069e-06,3.52654445171069e-06,3.52654445171069e-06,8.81636112927672e-06,0.52
0.00953333333333333,0.48,0,0,,,,8.81636112927672e-06,8.81636112927672e-06,,,,,3.28566379987493e-06,3.28566379987493e-06,3.28566379987493e-06,3.28566379987493e-06,8.81636112927672e-06,0.52
0.0102333333333333,0.48,0,0,,,,0,8.81636112927672e-06,,,,,3.08508373640509e-06,3.08508373640509e-06,3.08508373640509e-06,3.08508373640509e-06,8.81636112927672e-06,0.52
0.0109666666666667,0.48,0,0,,,,0,8.81636112927672e-06,,,,,2.91573737707535e-06,2.91573737707535e-06,2.91573737707535e-06,2.91573737707535e-06,8.81636112927672e-06,0.52
0.0117333333333333,0.48,0,0,,,,-9.24229038114124e-06,-9.24229038114124e-06,,,,,4.2573857099306e-06,4.2573857099306e-06,4.2573857099306e-06,4.2573857099306e-06,-4.26010735234183e-07,-0.48
0.0124333333333333,0.48,0,0,,,,-9.24229038114124e-06,-9.24229038114124e-06,,,,,4.03893567017844e-06,4.03893567017844e-06,4.03893567017844e-06,4.03893567017844e-06,-4.26010735234183e-07,-0.48
0.0131333333333333,0.48,0,0,,,,-9.24229038114124e-06,-9.24229038114124e-06,,,,,3.85099352838489e-06,3.85099352838489e-06,3.85099352838489e-06,3.85099352838489e-06,-4.26010735234183e-07,-0.48
0.0138,0.48,0,0,,,,0,-9.24229038114124e-06,,,,,3.68706112726041e-06,3.68706112726041e-06,3.68706112726041e-06,3.68706112726041e-06,-4.26010735234183e-07,-0.48
0.0145333333333333,0.47,-0.01,-0.01,,,,-5.33769546868936e-06,-1.45799365172991e-05,,,,,3.81377878245932e-06,3.81377878245932e-06,3.81377878245932e-06,3.81377878245932e-06,-5.76370393000797e-06,-0.47
0.0153333333333333,0.41,-0.07,-0.07,,,,-5.33769546868936e-06,-5.33769546868936e-06,,,,,3.67682253962504e-06,3.67682253962504e-06,3.67682253962504e-06,3.67682253962504e-06,-5.76370393000797e-06,-0.41
0.016,0.42,-0.06,-0.06,,,,-5.33769546868936e-06,-5.33769546868936e-06,,,,,3.55363216354134e-06,3.55363216354134e-06,3.55363216354134e-06,3.55363216354134e-06,-5.76370393000797e-06,-0.42
0.0167333333333333,0.45,-0.02,-0.03,,,,-6.0755894716111e-05,-6.60932658883364e-05,,,,,1.50132545326465e-05,1.50132545326465e-05,1.50132545326465e-05,1.50132545326465e-05,-6.65192484671298e-05,-0.45
0.0175,0.43,0.02,-0.05,,,,-6.0755894716111e-05,-6.60932658883364e-05,,,,,1.4597809675513e-05,1.4597809675513e-05,1.4597809675513e-05,1.4597809675513e-05,-6.65192484671298e-05,-0.43
0.0182666666666667,0.43,0.01,-0.04,-0.06,,,-6.0755894716111e-05,-6.0755894716111e-05,,,,,1.42148066134721e-05,1.42148066134721e-05,1.42148066134721e-05,1.42148066134721e-05,-6.65192484671298e-05,-0.43
0.0189666666666667,0.43,-0.02,0.02,-0.06,,,0,-6.0755894716111e-05,,,,,1.38602636008446e-05,1.38602636008446e-05,1.38602636008446e-05,1.38602636008446e-05,-6.65192484671298e-05,-0.43
0.0196666666666667,0.43,0,0.01,-0.06,,,0,-6.0755894716111e-05,,,,,1.35308454418387e-05,1.35308454418387e-05,1.35308454418387e-05,1.35308454418387e-05,-6.65192484671298e-05,-0.43
0.0204,0.43,0,-0.02,-0.06,,,0,0,,,,,1.32237357234333e-05,1.32237357234333e-05,1.32237357234333e-05,1.32237357234333e-05,-6.65192484671298e-05,-0.43
0.0211666666666667,0.43,0,0,-0.06,,,0,0,,,,,1.29365382925839e-05,1.29365382925839e-05,1.29365382925839e-05,1.29365382925839e-05,-6.65192484671298e-05,-0.43
0.0219333333333333,0.43,0,0,-0.06,,,-3.11055207337812e-05,-3.11055207337812e-05,-9.76227000850486e-05,,,,1.41698463724746e-05,1.38878979072372e-05,1.38878979072372e-05,1.38878979072372e-05,-9.76227000850486e-05,-0.43
0.0228333333333333,0.43,0,0,-0.05,,,-3.11055207337812e-05,-3.11055207337812e-05,-9.76227000850486e-05,,,,1.41698463724746e-05,1.36219200769651e-05,1.36219200769651e-05,1.36219200769651e-05,-9.76227000850486e-05,-0.43
0.0235333333333333,0.43,0,0,-0.05,,,-3.11055207337812e-05,-3.11055207337812e-05,-9.76227000850486e-05,,,,1.41698463724746e-05,1.33704829712486e-05,1.33704829712486e-05,1.33704829712486e-05,-9.76227000850486e-05,-0.43
0.0242,0.43,0,0,-0.05,,,6.10304323908478e-06,-2.50026673330345e-05,-9.15202526415236e-05,,,,1.40653726693781e-05,1.32513482464564e-05,1.32513482464564e-05,1.32513482464564e-05,-9.15202526415236e-05,-0.43
0.0249,0.43,0,0,-0.05,,,6.10304323908478e-06,-2.50026673330345e-05,-0.000100335729174778,,,,1.40653726693781e-05,1.30206189846233e-05,1.30206189846233e-05,1.30206189846233e-05,-9.15202526415236e-05,-0.43
0.0257,0.43,0,0,-0.05,,,6.10304323908478e-06,6.10304323908478e-06,-0.000100335729174778,,,,1.40653726693781e-05,1.28014588121122e-05,1.28014588121122e-05,1.28014588121122e-05,-9.15202526415236e-05,-0.43
0.0264666666666667,0.43,0,0,-0.05,,,-9.63083014495761e-06,-3.52784568324563e-06,-0.00010996559300337,,,,1.40664836791878e-05,1.26322621874388e-05,1.26322621874388e-05,1.26322621874388e-05,-0.000101150201370473,-0.43
0.0272,0.43,0,0,-0.05,,,-9.63083014495761e-06,-3.52784568324563e-06,-0.00010996559300337,,,,1.40664836791878e-05,1.24357122693528e-05,1.24357122693528e-05,1.24357122693528e-05,-0.000101150201370473,-0.43
0.0279,0.43,0,0,-0.05,,,-9.63083014495761e-06,-9.63083014495761e-06,-0.00010996559300337,,,,1.40714823603231e-05,1.22479889414425e-05,1.22479889414425e-05,1.22479889414425e-05,-0.000101150201370473,-0.43
