time_fraction_elapsed,up_price,up_price_change_0_5s,up_price_change_1s,up_price_change_5s,up_price_change_15s,up_price_change_30s,btc_return_0_5s,btc_return_1s,btc_return_5s,btc_return_15s,btc_return_30s,btc_return_60s,btc_volatility_5s,btc_volatility_15s,btc_volatility_30s,btc_volatility_60s,btc_distance_to_beat_pct,market_confidence_gap
0.00146666666666667,0.49,,,,,,,,,,,,0,0,0,0,,
0.0022,0.52,,,,,,,,,,,,0,0,0,0,,
0.0029,0.53,,,,,,,,,,,,0,0,0,0,,
0.00366666666666667,0.54,0.05,,,,,,,,,,,0,0,0,0,,
0.00443333333333333,0.54,0.02,,,,,,,,,,,0,0,0,0,0,-0.54
0.0052,0.54,0.01,0.05,,,,,,,,,,0,0,0,0,0,-0.54
0.00593333333333333,0.54,0,0.02,,,,,,,,,,0,0,0,0,0,-0.54
0.00666666666666667,0.54,0,0.01,,,,0,,,,,,0,0,0,0,0,-0.54
0.00733333333333333,0.54,0,0,,,,2.12697929975473e-05,,,,,,9.21009053455618e-06,9.21009053455618e-06,9.21009053455618e-06,9.21009053455618e-06,2.12697929975473e-05,0.46
0.00813333333333333,0.54,0,0,,,,2.12697929975473e-05,2.12697929975473e-05,,,,,8.50791719901893e-06,8.50791719901893e-06,8.50791719901893e-06,8.50791719901893e-06,2.12697929975473e-05,0.46
0.00893333333333333,0.54,0,0,,,,2.12697929975473e-05,2.12697929975473e-05,,,,,7.92678383497747e-06,7.92678383497747e-06,7.92678383497747e-06,7.92678383497747e-06,2.12697929975473e-05,0.46
0.0096,0.54,0,0,,,,0,2.12697929975473e-05,,,,,7.44287711123052e-06,7.44287711123052e-06,7.44287711123052e-06,7.44287711123052e-06,2.12697929975473e-05,0.46
0.0104,0.54,0,0,,,,0,2.12697929975473e-05,,,,,7.03432283866666e-06,7.03432283866666e-06,7.03432283866666e-06,7.03432283866666e-06,2.12697929975473e-05,0.46
0.0112333333333333,0.54,0,0,,,,0,0,,,,,6.68445105022216e-06,6.68445105022216e-06,6.68445105022216e-06,6.68445105022216e-06,2.12697929975473e-05,0.46
0.0119666666666667,0.54,0,0,,,,0.000141509033204359,0.000141509033204359,,,,,4.22226431510675e-05,4.22226431510675e-05,4.22226431510675e-05,4.22226431510675e-05,0.00016278183606975,0.46
0.0126333333333333,0.54,0,0,,,,0.000141509033204359,0.000141509033204359,,,,,4.05287745998918e-05,4.05287745998918e-05,4.05287745998918e-05,4.05287745998918e-05,0.00016278183606975,0.46
0.0133666666666667,0.54,0,0,,,,0.000141509033204359,0.000141509033204359,,,,,3.90182988242038e-05,3.90182988242038e-05,3.90182988242038e-05,3.90182988242038e-05,0.00016278183606975,0.46
0.0141,0.54,0,0,,,,0,0.000141509033204359,,,,,3.76614309312199e-05,3.76614309312199e-05,3.76614309312199e-05,3.76614309312199e-05,0.00016278183606975,0.46
0.0148,0.54,0,0,,,,0,0.000141509033204359,,,,,3.64344534296503e-05,3.64344534296503e-05,3.64344534296503e-05,3.64344534296503e-05,0.00016278183606975,0.46
0.0155,0.52,-0.02,-0.02,,,,0,0,,,,,3.53183120478248e-05,3.53183120478248e-05,3.53183120478248e-05,3.53183120478248e-05,0.00016278183606975,0.48
0.0162666666666667,0.52,-0.02,-0.02,,,,0,0,,,,,3.42975504148633e-05,3.42975504148633e-05,3.42975504148633e-05,3.42975504148633e-05,0.00016278183606975,0.48
0.017,0.5,-0.04,-0.04,,,,-1.29739257173432e-05,-1.29739257173432e-05,,,,,3.37163292633619e-05,3.37163292633619e-05,3.37163292633619e-05,3.37163292633619e-05,0.000149805798432957,0.5
0.0177666666666667,0.49,-0.03,-0.05,,,,-1.29739257173432e-05,-1.29739257173432e-05,,,,,3.28284961454086e-05,3.28284961454086e-05,3.28284961454086e-05,3.28284961454086e-05,0.000149805798432957,0.51
0.0185,0.49,-0.03,-0.05,0,,,-1.29739257173432e-05,-1.29739257173432e-05,,,,,3.20069082264406e-05,3.20069082264406e-05,3.20069082264406e-05,3.20069082264406e-05,0.000149805798432957,0.51
0.0193333333333333,0.49,-0.01,-0.03,-0.03,,,0,-1.29739257173432e-05,,,,,3.12437657066578e-05,3.12437657066578e-05,3.12437657066578e-05,3.12437657066578e-05,0.000149805798432957,0.51
0.0201666666666667,0.49,0,-0.03,-0.04,,,0,-1.29739257173432e-05,,,,,3.0532488608392e-05,3.0532488608392e-05,3.0532488608392e-05,3.0532488608392e-05,0.000149805798432957,0.51
0.0208666666666667,0.49,0,-0.01,-0.05,,,-2.34135519201972e-05,-2.34135519201972e-05,,,,,3.05015660473826e-05,3.05015660473826e-05,3.05015660473826e-05,3.05015660473826e-05,0.000126388739026921,0.51
0.0216,0.49,0,0,-0.05,,,-2.34135519201972e-05,-2.34135519201972e-05,0.000126388739026921,,,,3.05015660473826e-05,2.98541180519357e-05,2.98541180519357e-05,2.98541180519357e-05,0.000126388739026921,0.51
0.0223333333333333,0.49,0,0,-0.05,,,-2.34135519201972e-05,-2.34135519201972e-05,0.000126388739026921,,,,3.05015660473826e-05,2.92461622790779e-05,2.92461622790779e-05,2.92461622790779e-05,0.000126388739026921,0.51
0.0231,0.49,0,0,-0.05,,,0,-2.34135519201972e-05,0.000126388739026921,,,,3.05015660473826e-05,2.86738464911515e-05,2.86738464911515e-05,2.86738464911515e-05,0.000126388739026921,0.51
0.0238333333333333,0.48,-0.01,-0.01,-0.0600000000000001,,,-6.02050298638062e-05,-8.36171721704108e-05,6.61760999253068e-05,,,,3.32170992219524e-05,3.07907876039767e-05,3.07907876039767e-05,3.07907876039767e-05,6.61760999253068e-05,0.52
0.0245666666666667,0.48,-0.01,-0.01,-0.0600000000000001,,,-6.02050298638062e-05,-6.02050298638062e-05,4.49053518002222e-05,,,,3.32170992219524e-05,3.02190324164567e-05,3.02190324164567e-05,3.02190324164567e-05,6.61760999253068e-05,0.52
0.0253666666666667,0.47,-0.02,-0.02,-0.0700000000000001,,,-6.02050298638062e-05,-6.02050298638062e-05,4.49053518002222e-05,,,,3.32170992219524e-05,2.96779874700104e-05,2.96779874700104e-05,2.96779874700104e-05,6.61760999253068e-05,0.53
0.0261,0.48,0,-0.01,-0.0600000000000001,,,0,-6.02050298638062e-05,4.49053518002222e-05,,,,3.32170992219524e-05,2.91649986199778e-05,2.91649986199778e-05,2.91649986199778e-05,6.61760999253068e-05,0.52
0.0267666666666667,0.48,0,-0.01,-0.0600000000000001,,,0,-6.02050298638062e-05,4.49053518002222e-05,,,,3.32170992219524e-05,2.86777221294938e-05,2.86777221294938e-05,2.86777221294938e-05,6.61760999253068e-05,0.52
0.0275,0.47,0,-0.01,-0.0700000000000001,,,-6.02750182114058e-05,-6.02750182114058e-05,-1.53723730820812e-05,,,,3.566786503406e-05,3.02944283001896e-05,3.02944283001896e-05,3.02944283001896e-05,5.89709294827283e-06,0.53
0.0282,0.48,0,0,-0.0600000000000001,,,-6.02750182114058e-05,-6.02750182114058e-05,-1.53723730820812e-05,,,,1.76528667309922e-05,2.98173393306913e-05,2.98173393306913e-05,2.98173393306913e-05,5.89709294827283e-06,0.52
0.0289666666666667,0.48,0,0.01,-0.0600000000000001,,,-6.02750182114058e-05,-6.02750182114058e-05,-0.000156859209291384,,,,1.76528667309922e-05,2.93621031174237e-05,2.93621031174237e-05,2.93621031174237e-05,5.89709294827283e-06,0.52
0.0297,0.48,0.01,0,-0.0600000000000001,,,0,-6.02750182114058e-05,-0.000156859209291384,,,,1.76528667309922e-05,2.89271007812525e-05,2.89271007812525e-05,2.89271007812525e-05,5.89709294827283e-06,0.52
0.0304666666666667,0.48,0,0,-0.0600000000000001,,,0,-6.02750182114058e-05,-0.000156859209291384,,,,1.76528667309922e-05,2.85108765165459e-05,2.85108765165459e-05,2.85108765165459e-05,5.89709294827283e-06,0.52
0.0311666666666667,0.47,-0.01,0,-0.0700000000000001,,,3.35784195180805e-05,3.35784195180805e-05,-0.000123286056857638,,,,1.95527637088291e-05,2.86432286507498e-05,2.86432286507498e-05,2.86432286507498e-05,3.94757104814143e-05,0.53
0.0318666666666667,0.47,-0.01,-0.01,-0.0700000000000001,,,3.35784195180805e-05,3.35784195180805e-05,-0.000123286056857638,,,,1.95527637088291e-05,2.82540666580974e-05,2.82540666580974e-05,2.82540666580974e-05,3.94757104814143e-05,0.53
0.0325333333333333,0.47,-0.01,-0.01,-0.05,,,3.35784195180805e-05,3.35784195180805e-05,-0.000123286056857638,,,,1.95527637088291e-05,2.78803475359227e-05,2.78803475359227e-05,2.78803475359227e-05,3.94757104814143e-05,0.53
0.0333,0.47,0,-0.01,-0.05,,,0,3.35784195180805e-05,-0.000123286056857638,,,,1.95172089472212e-05,2.75210762329892e-05,2.75210762329892e-05,2.75210762329892e-05,3.94757104814143e-05,0.53
0.034,0.47,0,-0.01,-0.03,,,0,3.35784195180805e-05,-0.000110313562340259,,,,1.95172089472212e-05,2.71753452064518e-05,2.71753452064518e-05,2.71753452064518e-05,3.94757104814143e-05,0.53
0.0347333333333333,0.47,0,0,-0.02,,,-2.78008298970111e-05,-2.78008298970111e-05,-0.000138111325428688,,,,2.0044520762136e-05,2.72067580976204e-05,2.72067580976204e-05,2.72067580976204e-05,1.16737831268911e-05,0.53
0.0353666666666667,0.47,0,0,-0.02,,,-2.78008298970111e-05,-2.78008298970111e-05,-0.000138111325428688,,,,2.0044520762136e-05,2.68809520440432e-05,2.68809520440432e-05,2.68809520440432e-05,1.16737831268911e-05,0.53
0.0360333333333333,0.47,0,0,-0.02,,,-2.78008298970111e-05,-2.78008298970111e-05,-0.000138111325428688,,,,2.0044520762136e-05,2.65665772409253e-05,2.65665772409253e-05,2.65665772409253e-05,1.16737831268911e-05,0.53
0.0367666666666667,0.47,0,0,-0.02,,,0,-2.78008298970111e-05,-0.000138111325428688,,,,1.96456893661748e-05,2.6262980489951e-05,2.6262980489951e-05,2.6262980489951e-05,1.16737831268911e-05,0.53
0.0375333333333333,0.47,0,0,-0.02,,,-1.66306208782978e-05,-4.44309884302467e-05,-0.000154739649429893,,,,1.94318966001227e-05,2.6088687392866e-05,2.6088687392866e-05,2.6088687392866e-05,-4.9570318936681e-06,-0.47
