time_fraction_elapsed,up_price,up_price_change_0_5s,up_price_change_1s,up_price_change_5s,up_price_change_15s,up_price_change_30s,btc_return_0_5s,btc_return_1s,btc_return_5s,btc_return_15s,btc_return_30s,btc_return_60s,btc_volatility_5s,btc_volatility_15s,btc_volatility_30s,btc_volatility_60s,btc_distance_to_beat_pct,market_confidence_gap
0.0012,0.38,,,,,,,,,,,,0,0,0,0,,
0.0019,0.38,,,,,,,,,,,,0,0,0,0,,
0.0026,0.36,,,,,,,,,,,,0,0,0,0,,
0.00343333333333333,0.36,-0.02,,,,,,,,,,,0,0,0,0,0,-0.36
0.00416666666666667,0.36,-0.02,,,,,,,,,,,0,0,0,0,0,-0.36
0.00493333333333333,0.36,0,-0.02,,,,,,,,,,0,0,0,0,0,-0.36
0.00566666666666667,0.36,0,-0.02,,,,0,,,,,,0,0,0,0,0,-0.36
0.00636666666666667,0.36,0,0,,,,0,,,,,,0,0,0,0,0,-0.36
0.00713333333333333,0.36,0,0,,,,-1.1520692466733e-05,-1.1520692466733e-05,,,,,4.6082769866932e-06,4.6082769866932e-06,4.6082769866932e-06,4.6082769866932e-06,-1.1520692466733e-05,-0.36
0.0079,0.36,0,0,,,,-1.1520692466733e-05,-1.1520692466733e-05,,,,,4.29350858391412e-06,4.29350858391412e-06,4.29350858391412e-06,4.29350858391412e-06,-1.1520692466733e-05,-0.36
0.0086,0.36,0,0,,,,-1.1520692466733e-05,-1.1520692466733e-05,,,,,4.03140257528885e-06,4.03140257528885e-06,4.03140257528885e-06,4.03140257528885e-06,-1.1520692466733e-05,-0.36
0.0093,0.35,-0.01,-0.01,,,,0,-1.1520692466733e-05,,,,,3.81011089977885e-06,3.81011089977885e-06,3.81011089977885e-06,3.81011089977885e-06,-1.1520692466733e-05,-0.35
0.01,0.35,-0.01,-0.01,,,,-4.86565702862009e-05,-6.01767021955512e-05,,,,,1.52673260127414e-05,1.52673260127414e-05,1.52673260127414e-05,1.52673260127414e-05,-6.01767021955512e-05,-0.35
0.0107333333333333,0.35,-0.01,-0.01,,,,-4.86565702862009e-05,-4.86565702862009e-05,,,,,1.46220993420421e-05,1.46220993420421e-05,1.46220993420421e-05,1.46220993420421e-05,-6.01767021955512e-05,-0.35
