time_fraction_elapsed,up_price,up_price_change_0_5s,up_price_change_1s,up_price_change_5s,up_price_change_15s,up_price_change_30s,btc_return_0_5s,btc_return_1s,btc_return_5s,btc_return_15s,btc_return_30s,btc_return_60s,btc_volatility_5s,btc_volatility_15s,btc_volatility_30s,btc_volatility_60s,btc_distance_to_beat_pct,market_confidence_gap
0.0007,0.46,,,,,,,,,,,,0,0,0,0,,
0.0014,0.46,,,,,,,,,,,,0,0,0,0,,
0.0021,0.46,,,,,,,,,,,,0,0,0,0,,
0.00273333333333333,0.47,0.00999999999999995,,,,,,,,,,,0,0,0,0,0,-0.47
0.0034,0.47,0.00999999999999995,,,,,,,,,,,0,0,0,0,0,-0.47
0.00403333333333333,0.47,0.00999999999999995,,,,,,,,,,,0,0,0,0,0,-0.47
0.00466666666666667,0.47,0,0.00999999999999995,,,,-3.3208579348242e-08,,,,,,1.5654674433809e-08,1.5654674433809e-08,1.5654674433809e-08,1.5654674433809e-08,-3.3208579348242e-08,-0.47
0.00536666666666667,0.47,0,0.00999999999999995,,,,-3.3208579348242e-08,,,,,,1.43797366695844e-08,1.43797366695844e-08,1.43797366695844e-08,1.43797366695844e-08,-3.3208579348242e-08,-0.47
0.00603333333333333,0.47,0,0.00999999999999995,,,,-3.3208579348242e-08,,,,,,1.32834317392968e-08,1.32834317392968e-08,1.32834317392968e-08,1.32834317392968e-08,-3.3208579348242e-08,-0.47
0.00663333333333333,0.47,0,0,,,,0,-3.3208579348242e-08,,,,,1.23761068098108e-08,1.23761068098108e-08,1.23761068098108e-08,1.23761068098108e-08,-3.3208579348242e-08,-0.47
0.0073,0.47,0,0,,,,0,-3.3208579348242e-08,,,,,1.16205820694172e-08,1.16205820694172e-08,1.16205820694172e-08,1.16205820694172e-08,-3.3208579348242e-08,-0.47
0.008,0.47,0,0,,,,0,-3.3208579348242e-08,,,,,1.09827052936505e-08,1.09827052936505e-08,1.09827052936505e-08,1.09827052936505e-08,-3.3208579348242e-08,-0.47
0.0086,0.47,0,0,,,,0,0,,,,,1.04364496225393e-08,1.04364496225393e-08,1.04364496225393e-08,1.04364496225393e-08,-3.3208579348242e-08,-0.47
0.0092,0.47,0,0,,,,1.82184690360729e-08,1.82184690360729e-08,,,,,1.18838210001234e-08,1.18838210001234e-08,1.18838210001234e-08,1.18838210001234e-08,-1.49901109171786e-08,-0.47
0.0099,0.47,0,0,,,,1.82184690360729e-08,1.82184690360729e-08,,,,,1.1338970507529e-08,1.1338970507529e-08,1.1338970507529e-08,1.1338970507529e-08,-1.49901109171786e-08,-0.47
0.0105666666666667,0.47,0,0,,,,1.82184690360729e-08,1.82184690360729e-08,,,,,1.08627692617794e-08,1.08627692617794e-08,1.08627692617794e-08,1.08627692617794e-08,-1.49901109171786e-08,-0.47
0.0112333333333333,0.47,0,0,,,,5.48363339127078e-09,2.3702102527247e-08,,,,,1.0589693154298e-08,1.0589693154298e-08,1.0589693154298e-08,1.0589693154298e-08,-9.50647760810814e-09,-0.47
0.0119333333333333,0.47,0,0,,,,5.48363339127078e-09,2.3702102527247e-08,,,,,1.02062213864243e-08,1.02062213864243e-08,1.02062213864243e-08,1.02062213864243e-08,-9.50647760810814e-09,-0.47
0.0126333333333333,0.42,-0.05,-0.05,,,,5.48363339127078e-09,5.48363339127078e-09,,,,,9.8616013505364e-09,9.8616013505364e-09,9.8616013505364e-09,9.8616013505364e-09,-9.50647760810814e-09,-0.42
0.0133,0.42,-0.05,-0.05,,,,0,5.48363339127078e-09,,,,,9.54968675059299e-09,9.54968675059299e-09,9.54968675059299e-09,9.54968675059299e-09,-9.50647760810814e-09,-0.42
0.014,0.42,-0.05,-0.05,,,,0,5.48363339127078e-09,,,,,9.2656117115227e-09,9.2656117115227e-09,9.2656117115227e-09,9.2656117115227e-09,-9.50647760810814e-09,-0.42
0.0146666666666667,0.42,0,-0.05,,,,0,0,,,,,9.00546705417013e-09,9.00546705417013e-09,9.00546705417013e-09,9.00546705417013e-09,-9.50647760810814e-09,-0.42
0.0153333333333333,0.42,0,-0.05,,,,1.26656961201303e-08,1.26656961201303e-08,,,,,9.2471536204287e-09,9.2471536204287e-09,9.2471536204287e-09,9.2471536204287e-09,3.15921839161596e-09,0.58
0.0160333333333333,0.42,0,0,,,,1.26656961201303e-08,1.26656961201303e-08,,,,,9.01308331379095e-09,9.01308331379095e-09,9.01308331379095e-09,9.01308331379095e-09,3.15921839161596e-09,0.58
0.0167,0.42,0,0,,,,1.26656961201303e-08,1.26656961201303e-08,,,,,8.7959329885413e-09,8.7959329885413e-09,8.7959329885413e-09,8.7959329885413e-09,3.15921839161596e-09,0.58
0.0173,0.42,0,0,,,,0,1.26656961201303e-08,,,,,8.59375773213573e-09,8.59375773213573e-09,8.59375773213573e-09,8.59375773213573e-09,3.15921839161596e-09,0.58
0.018,0.42,0,0,-0.04,,,0,1.26656961201303e-08,,,,,8.40491188616462e-09,8.40491188616462e-09,8.40491188616462e-09,8.40491188616462e-09,3.15921839161596e-09,0.58
0.0186666666666667,0.42,0,0,-0.04,,,0,1.26656961201303e-08,,,,,8.2279923347147e-09,8.2279923347147e-09,8.2279923347147e-09,8.2279923347147e-09,3.15921839161596e-09,0.58
0.0193333333333333,0.42,0,0,-0.04,,,0,0,,,,,8.0617943984853e-09,8.0617943984853e-09,8.0617943984853e-09,8.0617943984853e-09,3.15921839161596e-09,0.58
0.0200333333333333,0.42,0,0,-0.05,,,1.9082207777902e-09,1.9082207777902e-09,5.06743917543465e-09,,,,8.06926662923995e-09,7.91266293894176e-09,7.91266293894176e-09,7.91266293894176e-09,5.06743917543465e-09,0.58
0.0206,0.42,0,0,-0.05,,,1.9082207777902e-09,1.9082207777902e-09,5.06743917543465e-09,,,,8.06926662923995e-09,7.76483689489272e-09,7.76483689489272e-09,7.76483689489272e-09,5.06743917543465e-09,0.58
0.0213,0.42,0,0,-0.05,,,1.9082207777902e-09,1.9082207777902e-09,5.06743917543465e-09,,,,4.32408079349569e-09,7.62499801165801e-09,7.62499801165801e-09,7.62499801165801e-09,5.06743917543465e-09,0.58
0.0219,0.42,0,0,-0.05,,,0,1.9082207777902e-09,3.82760197947689e-08,,,,4.32408079349569e-09,7.49245200713676e-09,7.49245200713676e-09,7.49245200713676e-09,5.06743917543465e-09,0.58
0.0225333333333333,0.42,0,0,-0.05,,,-3.16888635804879e-07,-3.14980415631782e-07,-2.78612628139346e-07,,,,6.25585971433966e-08,5.73893658324783e-08,5.73893658324783e-08,5.73893658324783e-08,-3.11821198235258e-07,-0.42
0.0232333333333333,0.42,0,0,-0.05,,,-3.16888635804879e-07,-3.14980415631782e-07,-2.78612628139346e-07,,,,6.25585971433966e-08,5.64860046468574e-08,5.64860046468574e-08,5.64860046468574e-08,-3.11821198235258e-07,-0.42
0.0239,0.42,0,0,-0.05,,,-3.16888635804879e-07,-3.16888635804879e-07,-2.78612628139346e-07,,,,6.25585971433966e-08,5.56239457598982e-08,5.56239457598982e-08,5.56239457598982e-08,-3.11821198235258e-07,-0.42
0.0245,0.42,0,0,-0.05,,,0,-3.16888635804879e-07,-2.78612628139346e-07,,,,6.25585971433966e-08,5.48001391096027e-08,5.48001391096027e-08,5.48001391096027e-08,-3.11821198235258e-07,-0.42
0.0251666666666667,0.42,0,0,-0.05,,,-5.07549526998335e-07,-8.24438001966537e-07,-7.86162013727973e-07,,,,1.15555863068722e-07,9.99864188938471e-08,9.99864188938471e-08,9.99864188938471e-08,-8.19370566968892e-07,-0.42
0.0258666666666667,0.42,0,0,-0.05,,,-5.07549526998335e-07,-8.24438001966537e-07,-7.86162013727973e-07,,,,1.15297516793188e-07,9.86294406727641e-08,9.86294406727641e-08,9.86294406727641e-08,-8.19370566968892e-07,-0.42
