timestamp,unix_time,seconds_left,elapsed,up_price,down_price,btc_binance,btc_chainlink,price_to_beat,balance,up_tokens,down_tokens,event,event_side,bet_usd,buy_prob,tokens,btc_at_event,reason,outcome,payout,pnl
21:45:00.402,1777927500.403,299.60,0.40,0.5,0.5,,,,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:00.599,1777927500.600,299.40,0.60,0.5,0.5,,,,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:00.798,1777927500.799,299.20,0.80,0.51,0.49,,,,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:01.015,1777927501.016,298.98,1.02,0.51,0.49,,79909.27390972807,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:01.244,1777927501.245,298.76,1.24,0.51,0.49,,79909.27390972807,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:01.450,1777927501.451,298.55,1.45,0.51,0.49,,79909.27390972807,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:01.678,1777927501.679,298.32,1.68,0.51,0.49,,79909.22303238913,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:01.906,1777927501.906,298.09,1.91,0.51,0.49,,79909.22303238913,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:02.130,1777927502.130,297.87,2.13,0.51,0.49,,79909.22303238913,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:02.347,1777927502.348,297.65,2.35,0.51,0.49,,79909.22303238913,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:02.585,1777927502.585,297.41,2.59,0.51,0.49,,79909.22303238913,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:02.786,1777927502.786,297.21,2.79,0.51,0.49,,79909.22429744981,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:02.997,1777927502.997,297.00,3.00,0.51,0.49,,79909.22429744981,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:03.206,1777927503.207,296.79,3.21,0.51,0.49,,79909.22429744981,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:03.435,1777927503.436,296.56,3.44,0.51,0.49,,79909.22429744981,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:03.663,1777927503.663,296.34,3.66,0.51,0.49,,79909.22429744981,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:03.877,1777927503.878,296.12,3.88,0.51,0.49,,79909.98875667797,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:04.095,1777927504.096,295.90,4.10,0.51,0.49,,79909.98875667797,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:04.322,1777927504.322,295.68,4.32,0.51,0.49,,79909.98875667797,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:04.523,1777927504.524,295.48,4.52,0.51,0.49,,79909.98875667797,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:04.721,1777927504.722,295.28,4.72,0.51,0.49,,79910.41150664436,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:04.950,1777927504.951,295.05,4.95,0.51,0.49,,79910.41150664436,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:05.165,1777927505.164,294.84,5.16,0.51,0.49,,79910.41150664436,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:05.389,1777927505.389,294.61,5.39,0.51,0.49,,79909.53117255031,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:05.635,1777927505.635,294.36,5.64,0.51,0.49,,79909.53117255031,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:05.848,1777927505.849,294.15,5.85,0.51,0.49,,79909.53117255031,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:06.047,1777927506.048,293.95,6.05,0.51,0.49,,79909.53117255031,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:06.246,1777927506.246,293.75,6.25,0.5,0.5,,79909.53117255031,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:06.478,1777927506.478,293.52,6.48,0.5,0.5,,79909.53117255031,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:06.704,1777927506.704,293.30,6.70,0.5,0.5,,79909.53117255031,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:06.914,1777927506.914,293.09,6.91,0.49,0.51,,79906.59194272387,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:07.131,1777927507.132,292.87,7.13,0.45,0.55,,79906.59194272387,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:07.360,1777927507.361,292.64,7.36,0.45,0.55,,79906.59194272387,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:07.562,1777927507.563,292.44,7.56,0.45,0.55,,79904.15382224359,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:07.760,1777927507.760,292.24,7.76,0.45,0.55,,79904.15382224359,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:07.983,1777927507.984,292.02,7.98,0.45,0.55,,79904.15382224359,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:08.214,1777927508.215,291.79,8.21,0.44,0.56,,79904.15382224359,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:08.433,1777927508.433,291.57,8.43,0.43,0.57,,79901.5223565097,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:08.640,1777927508.640,291.36,8.64,0.42,0.58,,79901.5223565097,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:08.837,1777927508.837,291.16,8.84,0.42,0.58,,79901.5223565097,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:09.042,1777927509.042,290.96,9.04,0.42,0.58,,79901.5223565097,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:09.257,1777927509.258,290.74,9.26,0.42,0.58,,79901.5223565097,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:09.449,1777927509.449,290.55,9.45,0.42,0.58,,79901.5223565097,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:09.674,1777927509.675,290.33,9.67,0.52,0.48,,79901.5223565097,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:09.880,1777927509.880,290.12,9.88,0.52,0.48,,79899.12044199866,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:10.120,1777927510.120,289.88,10.12,0.53,0.47,,79899.12044199866,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:10.358,1777927510.359,289.64,10.36,0.53,0.47,,79899.12044199866,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:10.588,1777927510.588,289.41,10.59,0.54,0.46,,79899.12044199866,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:10.815,1777927510.816,289.18,10.82,0.54,0.46,,79900.04062192116,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:11.026,1777927511.026,288.97,11.03,0.54,0.46,,79900.04062192116,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:11.261,1777927511.262,288.74,11.26,0.54,0.46,,79900.04062192116,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:11.489,1777927511.490,288.51,11.49,0.54,0.46,,79913.98931195663,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:11.697,1777927511.697,288.30,11.70,0.54,0.46,,79913.98931195663,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:11.912,1777927511.913,288.09,11.91,0.54,0.46,,79913.98931195663,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:12.108,1777927512.109,287.89,12.11,0.54,0.46,,79913.98931195663,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:12.321,1777927512.321,287.68,12.32,0.54,0.46,,79915.82249664252,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:12.545,1777927512.545,287.45,12.55,0.57,0.43,,79915.82249664252,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:12.760,1777927512.760,287.24,12.76,0.57,0.43,,79915.82249664252,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:12.977,1777927512.977,287.02,12.98,0.57,0.43,,79915.82249664252,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:13.188,1777927513.189,286.81,13.19,0.57,0.43,,79915.82249664252,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:13.417,1777927513.418,286.58,13.42,0.55,0.45,,79915.82249664252,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:13.634,1777927513.635,286.37,13.63,0.57,0.43,,79915.82249664252,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:13.851,1777927513.852,286.15,13.85,0.57,0.43,,79916.0570092893,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:14.120,1777927514.121,285.88,14.12,0.57,0.43,,79916.0570092893,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:14.348,1777927514.348,285.65,14.35,0.57,0.43,,79916.0570092893,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:14.579,1777927514.579,285.42,14.58,0.57,0.43,,79915.40350673594,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
21:45:14.788,1777927514.789,285.21,14.79,0.57,0.43,,79915.40350673594,79909.27390972807,114.9827,0.0000,0.0000,,,,,,,,,,
