timestamp,unix_time,seconds_left,elapsed,up_price,down_price,btc_binance,btc_chainlink,price_to_beat,balance,up_tokens,down_tokens,event,event_side,bet_usd,buy_prob,tokens,btc_at_event,reason,outcome,payout,pnl
14:45:00.376,1777815900.376,299.62,0.38,0.55,0.45,,,,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:00.574,1777815900.574,299.43,0.57,0.56,0.44,,,,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:00.781,1777815900.781,299.22,0.78,0.56,0.44,,78607.76781018017,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:00.989,1777815900.990,299.01,0.99,0.56,0.44,,78607.76781018017,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:01.200,1777815901.201,298.80,1.20,0.56,0.44,78619.99,78607.76781018017,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:01.410,1777815901.411,298.59,1.41,0.56,0.44,78619.99,78609.225,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:01.607,1777815901.608,298.39,1.61,0.56,0.44,78619.99,78609.225,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:01.817,1777815901.818,298.18,1.82,0.56,0.44,78619.99,78609.225,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:02.011,1777815902.011,297.99,2.01,0.53,0.47,78619.99,78609.71606408278,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:02.219,1777815902.219,297.78,2.22,0.54,0.46,78619.99,78609.71606408278,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:02.429,1777815902.430,297.57,2.43,0.54,0.46,78619.99,78609.71606408278,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:02.654,1777815902.654,297.35,2.65,0.54,0.46,78619.99,78609.71606408278,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:02.861,1777815902.861,297.14,2.86,0.54,0.46,78619.99,78609.71606408278,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:03.057,1777815903.057,296.94,3.06,0.54,0.46,78619.99,78609.71606408278,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:03.270,1777815903.270,296.73,3.27,0.54,0.46,78619.99,78609.71585146914,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:03.487,1777815903.488,296.51,3.49,0.54,0.46,78619.99,78609.71585146914,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:03.687,1777815903.688,296.31,3.69,0.54,0.46,78619.99,78609.71585146914,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:03.893,1777815903.894,296.11,3.89,0.54,0.46,78619.99,78609.71585146914,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:04.101,1777815904.102,295.90,4.10,0.54,0.46,78619.99,78609.71585146914,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:04.323,1777815904.323,295.68,4.32,0.54,0.46,78619.99,78609.71585146914,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:04.554,1777815904.555,295.45,4.55,0.54,0.46,78619.99,78609.71585146914,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:04.767,1777815904.768,295.23,4.77,0.54,0.46,78619.99,78609.7154380956,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:04.978,1777815904.978,295.02,4.98,0.54,0.46,78619.99,78609.7154380956,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:05.180,1777815905.181,294.82,5.18,0.56,0.44,78619.99,78609.72742689282,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:05.386,1777815905.387,294.61,5.39,0.56,0.44,78619.99,78609.72742689282,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:05.616,1777815905.617,294.38,5.62,0.56,0.44,78619.99,78609.72742689282,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:05.835,1777815905.835,294.16,5.84,0.56,0.44,78619.99,78609.72742689282,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:06.054,1777815906.055,293.95,6.05,0.56,0.44,78619.99,78609.72742689282,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:06.265,1777815906.266,293.73,6.27,0.56,0.44,78619.99,78609.72737728489,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:06.485,1777815906.486,293.51,6.49,0.56,0.44,78619.99,78609.72737728489,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:06.690,1777815906.690,293.31,6.69,0.56,0.44,78619.99,78609.72737728489,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:06.910,1777815906.911,293.09,6.91,0.56,0.44,78619.99,78609.72737728489,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:07.142,1777815907.142,292.86,7.14,0.56,0.44,78619.99,78609.72737728489,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:07.361,1777815907.362,292.64,7.36,0.56,0.44,78619.99,78609.72737728489,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:07.545,1777815907.545,292.45,7.55,0.56,0.44,78619.99,78609.72802665427,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:07.779,1777815907.779,292.22,7.78,0.56,0.44,78619.99,78609.72802665427,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:07.986,1777815907.987,292.01,7.99,0.56,0.44,78619.99,78609.72802665427,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:08.200,1777815908.201,291.80,8.20,0.56,0.44,78619.99,78609.64485321302,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:08.393,1777815908.394,291.61,8.39,0.56,0.44,78619.99,78609.64485321302,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:08.602,1777815908.602,291.40,8.60,0.56,0.44,78619.99,78609.64485321302,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:08.794,1777815908.795,291.21,8.79,0.56,0.44,78619.99,78609.64485321302,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:09.021,1777815909.022,290.98,9.02,0.56,0.44,78619.99,78609.64485321302,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:09.217,1777815909.218,290.78,9.22,0.56,0.44,78620.0,78609.64485321302,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:09.409,1777815909.410,290.59,9.41,0.56,0.44,78620.0,78609.65570093514,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:09.622,1777815909.623,290.38,9.62,0.56,0.44,78620.0,78609.65570093514,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:09.805,1777815909.805,290.19,9.81,0.56,0.44,78620.0,78609.65570093514,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
14:45:10.015,1777815910.015,289.98,10.02,0.56,0.44,78620.0,78609.724045,78607.76781018017,100.4493,0.0000,0.0000,,,,,,,,,,
