timestamp,unix_time,seconds_left,elapsed,up_price,down_price,btc_binance,btc_chainlink,price_to_beat,balance,up_tokens,down_tokens,event,event_side,bet_usd,buy_prob,tokens,btc_at_event,reason,outcome,payout,pnl
21:35:00.243,1777840500.243,299.76,0.24,0.45,0.55,,,,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:00.471,1777840500.472,299.53,0.47,0.45,0.55,,,,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:00.700,1777840500.701,299.30,0.70,0.45,0.55,,,,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:00.905,1777840500.905,299.09,0.91,0.45,0.55,,,,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:01.101,1777840501.101,298.90,1.10,0.45,0.55,,,,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:01.298,1777840501.299,298.70,1.30,0.45,0.55,,,,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:01.519,1777840501.520,298.48,1.52,0.45,0.55,,78925.86647137678,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:01.739,1777840501.740,298.26,1.74,0.47,0.53,,78925.86647137678,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:01.944,1777840501.944,298.06,1.94,0.47,0.53,,78925.86647137678,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:02.168,1777840502.168,297.83,2.17,0.45,0.55,,78925.86647137678,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:02.377,1777840502.377,297.62,2.38,0.47,0.53,,78925.86647137678,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:02.602,1777840502.602,297.40,2.60,0.47,0.53,,78930.35184074825,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:02.807,1777840502.807,297.19,2.81,0.47,0.53,,78930.35184074825,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:03.024,1777840503.025,296.98,3.02,0.47,0.53,,78930.35184074825,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:03.236,1777840503.237,296.76,3.24,0.47,0.53,,78930.43375126955,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:03.465,1777840503.465,296.53,3.47,0.58,0.42,,78930.43375126955,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:03.676,1777840503.677,296.32,3.68,0.58,0.42,,78930.43375126955,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:03.908,1777840503.909,296.09,3.91,0.68,0.32,,78930.43375126955,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:04.136,1777840504.136,295.86,4.14,0.68,0.32,,78930.43375126955,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:04.347,1777840504.347,295.65,4.35,0.68,0.32,,78974.81280806851,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:04.561,1777840504.561,295.44,4.56,0.71,0.29,,78974.81280806851,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:04.791,1777840504.791,295.21,4.79,0.71,0.29,,78974.81280806851,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:04.988,1777840504.989,295.01,4.99,0.68,0.32,,78974.81280806851,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:05.206,1777840505.207,294.79,5.21,0.69,0.31,,78974.81280806851,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:05.407,1777840505.408,294.59,5.41,0.71,0.29,,79028.63869489041,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:05.619,1777840505.619,294.38,5.62,0.71,0.29,,79028.63869489041,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:05.844,1777840505.844,294.16,5.84,0.71,0.29,,79028.63869489041,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:06.058,1777840506.058,293.94,6.06,0.71,0.29,,79032.69795971931,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:06.249,1777840506.250,293.75,6.25,0.71,0.29,,79032.69795971931,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:06.470,1777840506.471,293.53,6.47,0.71,0.29,,79032.69795971931,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:06.675,1777840506.675,293.32,6.68,0.71,0.29,,79032.69795971931,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:06.882,1777840506.882,293.12,6.88,0.71,0.29,,79032.69795971931,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:07.098,1777840507.099,292.90,7.10,0.71,0.29,,79032.69795971931,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:07.317,1777840507.318,292.68,7.32,0.69,0.31,,79032.69795971931,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:07.549,1777840507.550,292.45,7.55,0.7,0.3,,79028.78062972396,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:07.775,1777840507.775,292.22,7.78,0.7,0.3,,79028.78062972396,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:08.003,1777840508.003,292.00,8.00,0.69,0.31,,79028.78062972396,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:08.230,1777840508.231,291.77,8.23,0.69,0.31,,79028.78062972396,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:08.417,1777840508.417,291.58,8.42,0.71,0.29,,79029.44414754484,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:08.625,1777840508.626,291.37,8.63,0.71,0.29,,79029.44414754484,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:08.833,1777840508.834,291.17,8.83,0.69,0.31,,79029.44414754484,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:09.048,1777840509.049,290.95,9.05,0.71,0.29,,79029.44414754484,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:09.272,1777840509.272,290.73,9.27,0.72,0.28,,79029.44414754484,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:09.475,1777840509.475,290.52,9.48,0.72,0.28,,79022.64759091157,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:09.688,1777840509.688,290.31,9.69,0.74,0.26,,79022.64759091157,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:09.903,1777840509.904,290.10,9.90,0.74,0.26,,79022.64759091157,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:10.097,1777840510.097,289.90,10.10,0.72,0.28,,79022.64759091157,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:10.284,1777840510.285,289.72,10.28,0.71,0.29,,79022.64759091157,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:10.502,1777840510.502,289.50,10.50,0.71,0.29,,79022.64759091157,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:10.737,1777840510.738,289.26,10.74,0.71,0.29,,79019.31198062931,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:10.928,1777840510.928,289.07,10.93,0.7,0.3,,79019.31198062931,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:11.142,1777840511.142,288.86,11.14,0.7,0.3,,79019.92569258004,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:11.349,1777840511.349,288.65,11.35,0.69,0.31,,79019.92569258004,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:11.562,1777840511.562,288.44,11.56,0.67,0.33,,79019.92569258004,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:11.765,1777840511.766,288.23,11.77,0.71,0.29,,79019.92569258004,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:11.975,1777840511.975,288.02,11.98,0.71,0.29,,79019.92569258004,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:12.193,1777840512.194,287.81,12.19,0.71,0.29,,79019.92569258004,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:12.406,1777840512.407,287.59,12.41,0.71,0.29,,79020.28225430456,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:12.602,1777840512.602,287.40,12.60,0.71,0.29,,79020.28225430456,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:12.822,1777840512.823,287.18,12.82,0.71,0.29,,79020.28225430456,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:13.035,1777840513.036,286.96,13.04,0.71,0.29,,79020.28225430456,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:13.300,1777840513.300,286.70,13.30,0.71,0.29,,79020.28225430456,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:13.532,1777840513.533,286.47,13.53,0.71,0.29,,79024.83275850126,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:13.751,1777840513.751,286.25,13.75,0.71,0.29,,79024.83275850126,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:13.948,1777840513.949,286.05,13.95,0.71,0.29,,79024.83275850126,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:14.161,1777840514.161,285.84,14.16,0.71,0.29,,79024.36326575061,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:14.381,1777840514.382,285.62,14.38,0.71,0.29,,79024.36326575061,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:14.597,1777840514.597,285.40,14.60,0.71,0.29,,79024.36326575061,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:14.802,1777840514.803,285.20,14.80,0.71,0.29,,79024.36326575061,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:15.039,1777840515.039,284.96,15.04,0.71,0.29,,79024.36326575061,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:15.247,1777840515.248,284.75,15.25,0.71,0.29,,79013.648075,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:15.451,1777840515.451,284.55,15.45,0.71,0.29,,79013.648075,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:15.675,1777840515.676,284.32,15.68,0.71,0.29,,79013.648075,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:15.898,1777840515.899,284.10,15.90,0.74,0.26,,79013.648075,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:16.116,1777840516.116,283.88,16.12,0.74,0.26,,79013.648075,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:16.329,1777840516.330,283.67,16.33,0.74,0.26,,79013.648075,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:16.555,1777840516.555,283.44,16.56,0.74,0.26,,79012.7718167631,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:16.770,1777840516.770,283.23,16.77,0.71,0.29,,79012.7718167631,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:16.996,1777840516.997,283.00,17.00,0.71,0.29,,79012.7718167631,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:17.196,1777840517.197,282.80,17.20,0.71,0.29,,79012.7718167631,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:17.396,1777840517.396,282.60,17.40,0.73,0.27,,79012.7718167631,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:17.596,1777840517.597,282.40,17.60,0.73,0.27,,79005.306345,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:17.792,1777840517.792,282.21,17.79,0.71,0.29,,79005.306345,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:17.990,1777840517.991,282.01,17.99,0.71,0.29,,79005.306345,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:18.209,1777840518.209,281.79,18.21,0.73,0.27,,79005.65101571528,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:18.428,1777840518.429,281.57,18.43,0.71,0.29,,79005.65101571528,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:18.667,1777840518.668,281.33,18.67,0.71,0.29,,79005.65101571528,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:18.870,1777840518.870,281.13,18.87,0.71,0.29,,79005.65101571528,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:19.072,1777840519.072,280.93,19.07,0.71,0.29,,79005.65101571528,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:19.286,1777840519.286,280.71,19.29,0.71,0.29,,79006.87828049577,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:19.495,1777840519.496,280.50,19.50,0.71,0.29,,79006.87828049577,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:19.694,1777840519.694,280.31,19.69,0.71,0.29,,79006.87828049577,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:19.901,1777840519.901,280.10,19.90,0.71,0.29,,79006.87828049577,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:20.128,1777840520.128,279.87,20.13,0.71,0.29,,79006.87828049577,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:20.346,1777840520.346,279.65,20.35,0.71,0.29,,79006.87828049577,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:20.546,1777840520.547,279.45,20.55,0.71,0.29,,79006.87828049577,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:20.757,1777840520.757,279.24,20.76,0.78,0.22,,79013.02039367131,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:20.975,1777840520.975,279.02,20.98,0.78,0.22,,79013.02039367131,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:21.197,1777840521.197,278.80,21.20,0.78,0.22,,79013.02039367131,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:21.417,1777840521.418,278.58,21.42,0.79,0.21,,79016.41662152701,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:21.643,1777840521.644,278.36,21.64,0.79,0.21,,79016.41662152701,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:21.829,1777840521.829,278.17,21.83,0.82,0.18,,79016.41662152701,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:22.027,1777840522.028,277.97,22.03,0.82,0.18,,79016.41662152701,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:22.240,1777840522.241,277.76,22.24,0.84,0.16,,79016.41662152701,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:22.451,1777840522.451,277.55,22.45,0.84,0.16,,79019.6742186156,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:22.645,1777840522.645,277.35,22.65,0.84,0.16,,79019.6742186156,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:22.874,1777840522.874,277.13,22.87,0.84,0.16,,79019.6742186156,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:23.092,1777840523.092,276.91,23.09,0.84,0.16,,79019.6742186156,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:23.304,1777840523.305,276.70,23.30,0.84,0.16,,79020.66824101887,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:23.566,1777840523.567,276.43,23.57,0.84,0.16,,79020.66824101887,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:23.835,1777840523.835,276.16,23.84,0.84,0.16,,79020.66824101887,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:24.114,1777840524.114,275.89,24.11,0.84,0.16,,79020.66824101887,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:24.384,1777840524.383,275.62,24.38,0.84,0.16,,79020.66824101887,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:24.726,1777840524.726,275.27,24.73,0.84,0.16,,79020.66824101887,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:25.068,1777840525.068,274.93,25.07,0.82,0.18,,79020.49339399938,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:25.354,1777840525.354,274.65,25.35,0.82,0.18,,79022.64775618297,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:25.619,1777840525.619,274.38,25.62,0.82,0.18,,79022.64775618297,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:25.883,1777840525.884,274.12,25.88,0.81,0.19,,79022.64775618297,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
21:35:26.156,1777840526.157,273.84,26.16,0.83,0.17,,79022.64775618297,78925.86647137678,103.2419,0.0000,0.0000,,,,,,,,,,
