timestamp,unix_time,seconds_left,elapsed,up_price,down_price,btc_binance,btc_chainlink,price_to_beat,balance,up_tokens,down_tokens,event,event_side,bet_usd,buy_prob,tokens,btc_at_event,reason,outcome,payout,pnl
21:45:00.391,1777841100.392,299.61,0.39,0.45,0.55,,,,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:00.615,1777841100.615,299.38,0.62,0.45,0.55,,,,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:00.814,1777841100.814,299.19,0.81,0.45,0.55,,,,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:01.021,1777841101.021,298.98,1.02,0.45,0.55,,,,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:01.240,1777841101.241,298.76,1.24,0.45,0.55,,,,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:01.437,1777841101.438,298.56,1.44,0.45,0.55,,,,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:01.644,1777841101.645,298.36,1.64,0.45,0.55,,79000.48013,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:01.865,1777841101.865,298.13,1.87,0.45,0.55,,79000.48013,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:02.068,1777841102.069,297.93,2.07,0.45,0.55,,79000.48013,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:02.289,1777841102.290,297.71,2.29,0.45,0.55,,79000.48013,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:02.506,1777841102.506,297.49,2.51,0.45,0.55,,79000.48013,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:02.730,1777841102.731,297.27,2.73,0.45,0.55,,79000.48013,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:02.934,1777841102.934,297.07,2.93,0.45,0.55,,79000.47525,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:03.132,1777841103.132,296.87,3.13,0.45,0.55,,79000.47525,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:03.340,1777841103.340,296.66,3.34,0.45,0.55,,79000.47525,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:03.881,1777841103.881,296.12,3.88,0.43,0.57,,79000.337205,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:04.266,1777841104.267,295.73,4.27,0.43,0.57,,79000.337205,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:04.584,1777841104.585,295.42,4.58,0.43,0.57,,78999.82020303668,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:04.828,1777841104.828,295.17,4.83,0.43,0.57,,78999.82020303668,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:05.030,1777841105.030,294.97,5.03,0.43,0.57,,78999.82020303668,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:05.248,1777841105.249,294.75,5.25,0.43,0.57,,78999.82020303668,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:05.475,1777841105.476,294.52,5.48,0.42,0.58,,78999.82020303668,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:05.691,1777841105.691,294.31,5.69,0.42,0.58,,78999.82020303668,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:05.887,1777841105.888,294.11,5.89,0.44,0.56,,78999.971675,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:06.121,1777841106.121,293.88,6.12,0.45,0.55,,78999.971675,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:06.345,1777841106.345,293.65,6.35,0.44,0.56,,78999.971675,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:06.582,1777841106.583,293.42,6.58,0.44,0.56,,78999.247735,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:06.796,1777841106.797,293.20,6.80,0.44,0.56,,78999.247735,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:07.012,1777841107.013,292.99,7.01,0.45,0.55,,78999.247735,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:07.227,1777841107.227,292.77,7.23,0.45,0.55,,78998.78090628712,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:07.439,1777841107.439,292.56,7.44,0.45,0.55,,78998.78090628712,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:07.641,1777841107.641,292.36,7.64,0.45,0.55,,78998.78090628712,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:07.869,1777841107.869,292.13,7.87,0.45,0.55,,78998.78090628712,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:08.078,1777841108.079,291.92,8.08,0.45,0.55,,78998.78090628712,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:08.310,1777841108.310,291.69,8.31,0.45,0.55,,78998.78090628712,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:08.511,1777841108.511,291.49,8.51,0.45,0.55,,78998.78090628712,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:08.703,1777841108.703,291.30,8.70,0.45,0.55,,78998.78090628712,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:08.914,1777841108.914,291.09,8.91,0.45,0.55,,78998.78090628712,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:09.125,1777841109.126,290.87,9.13,0.45,0.55,,78999.149015,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:09.348,1777841109.348,290.65,9.35,0.44,0.56,,78999.149015,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:09.568,1777841109.569,290.43,9.57,0.45,0.55,,78999.149015,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
21:45:09.785,1777841109.786,290.21,9.79,0.44,0.56,,78999.149015,79000.48013,104.7222,0.0000,0.0000,,,,,,,,,,
